SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:4722fc1e-f93f-4aa1-854a-2b8a82920008	STRATIGRAPHIC SEQUENCE	stratigraphic sequ		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:4722fc1e-f93f-4aa1-854a-2b8a82920008-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),stem)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:4722fc1e-f93f-4aa1-854a-2b8a82920008	STRATIGRAPHIC SEQUENCE	stratigraphic sequence		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:4722fc1e-f93f-4aa1-854a-2b8a82920008-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),downcase)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:ac45c059-9555-45ee-ad20-d58514578f1e	STRATIGRAPHIC SEQUENCE	stratigraphic sequ		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:ac45c059-9555-45ee-ad20-d58514578f1e-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),stem)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:ac45c059-9555-45ee-ad20-d58514578f1e	STRATIGRAPHIC SEQUENCE	stratigraphic sequence		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:ac45c059-9555-45ee-ad20-d58514578f1e-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),downcase)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:d845886d-0c44-4505-b5b9-d3fcd819208e	STRATIGRAPHIC SEQUENCE	stratigraphic sequ		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:d845886d-0c44-4505-b5b9-d3fcd819208e-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),stem)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:d845886d-0c44-4505-b5b9-d3fcd819208e	STRATIGRAPHIC SEQUENCE	stratigraphic sequence		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:d845886d-0c44-4505-b5b9-d3fcd819208e-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),downcase)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:efe175a0-100b-404b-a702-2e179bee034a	STRATIGRAPHIC SEQUENCE	stratigraphic sequ		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:efe175a0-100b-404b-a702-2e179bee034a-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),stem)	
SWEET:phenGeol/StratigraphicSequence	stratigraphic sequence	GCMD:efe175a0-100b-404b-a702-2e179bee034a	STRATIGRAPHIC SEQUENCE	stratigraphic sequence		info(label-label,rdf(SWEET:phenGeol/StratigraphicSequence-stratigraphic sequence,rdfs:label,(stratigraphic sequence-stratigraphic sequence)@en)-rdf(GCMD:efe175a0-100b-404b-a702-2e179bee034a-STRATIGRAPHIC SEQUENCE,skos:prefLabel,(STRATIGRAPHIC SEQUENCE-STRATIGRAPHIC SEQUENCE)@en),downcase)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	avalanch		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	avalanche		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	avalanch		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	avalanche		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:e1dbe955-7285-4df2-a854-07693fce44ec	AVALANCHE	avalanch		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:e1dbe955-7285-4df2-a854-07693fce44ec-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
SWEET:phenGeolGeomorphology/Avalanche	avalanche	GCMD:e1dbe955-7285-4df2-a854-07693fce44ec	AVALANCHE	avalanche		info(label-label,rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:e1dbe955-7285-4df2-a854-07693fce44ec-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
SWEET:phenGeolGeomorphology/Diagenesis	diagenesis	GCMD:4bfed15d-b8b4-4fb1-940b-ef342c4c2225	DIAGENESIS	diagenesi		info(label-label,rdf(SWEET:phenGeolGeomorphology/Diagenesis-diagenesis,rdfs:label,(diagenesis-diagenesis)@en)-rdf(GCMD:4bfed15d-b8b4-4fb1-940b-ef342c4c2225-DIAGENESIS,skos:prefLabel,(DIAGENESIS-DIAGENESIS)@en),stem)	
SWEET:phenGeolGeomorphology/Diagenesis	diagenesis	GCMD:4bfed15d-b8b4-4fb1-940b-ef342c4c2225	DIAGENESIS	diagenesis		info(label-label,rdf(SWEET:phenGeolGeomorphology/Diagenesis-diagenesis,rdfs:label,(diagenesis-diagenesis)@en)-rdf(GCMD:4bfed15d-b8b4-4fb1-940b-ef342c4c2225-DIAGENESIS,skos:prefLabel,(DIAGENESIS-DIAGENESIS)@en),downcase)	
SWEET:phenGeolGeomorphology/Landslide	landslide	GCMD:36bdce45-37df-4475-9eed-73469a594edb	LANDSLIDES	landslid		info(label-label,rdf(SWEET:phenGeolGeomorphology/Landslide-landslide,rdfs:label,(landslide-landslide)@en)-rdf(GCMD:36bdce45-37df-4475-9eed-73469a594edb-LANDSLIDES,skos:prefLabel,(LANDSLIDES-LANDSLIDES)@en),stem)	
SWEET:phenGeolGeomorphology/Landslide	landslide	GCMD:a8f6e91f-7875-4597-8ab8-64f4b14e8b49	LANDSLIDES	landslid		info(label-label,rdf(SWEET:phenGeolGeomorphology/Landslide-landslide,rdfs:label,(landslide-landslide)@en)-rdf(GCMD:a8f6e91f-7875-4597-8ab8-64f4b14e8b49-LANDSLIDES,skos:prefLabel,(LANDSLIDES-LANDSLIDES)@en),stem)	
SWEET:phenGeolGeomorphology/Landslide	landslide	GCMD:ea4aefeb-64cd-4408-83d8-8e0a672739b9	LANDSLIDES	landslid		info(label-label,rdf(SWEET:phenGeolGeomorphology/Landslide-landslide,rdfs:label,(landslide-landslide)@en)-rdf(GCMD:ea4aefeb-64cd-4408-83d8-8e0a672739b9-LANDSLIDES,skos:prefLabel,(LANDSLIDES-LANDSLIDES)@en),stem)	
SWEET:phenGeolGeomorphology/Landslide	landslide	GCMD:f81d3752-d97c-4caf-9a79-5709ee693158	LANDSLIDES	landslid		info(label-label,rdf(SWEET:phenGeolGeomorphology/Landslide-landslide,rdfs:label,(landslide-landslide)@en)-rdf(GCMD:f81d3752-d97c-4caf-9a79-5709ee693158-LANDSLIDES,skos:prefLabel,(LANDSLIDES-LANDSLIDES)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:0960827a-ecdb-40a0-babc-fbd6df27bb53	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:0960827a-ecdb-40a0-babc-fbd6df27bb53-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:26558c08-beca-4ef0-9ea3-b000504ece60	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:26558c08-beca-4ef0-9ea3-b000504ece60-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:3b4ea1db-bb93-4eb8-ac08-4880a3a5e6d2	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:3b4ea1db-bb93-4eb8-ac08-4880a3a5e6d2-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:6600ace1-fc1e-4b5a-9f82-0afa19acf037	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:6600ace1-fc1e-4b5a-9f82-0afa19acf037-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:858d3f93-f2eb-4d2a-87c5-68018f206a47	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:858d3f93-f2eb-4d2a-87c5-68018f206a47-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:9457740a-897b-4adc-96fb-f3e3aafa34ea	SEDIMENTATION	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:9457740a-897b-4adc-96fb-f3e3aafa34ea-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:9457740a-897b-4adc-96fb-f3e3aafa34ea	SEDIMENTATION	sedimentation		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:9457740a-897b-4adc-96fb-f3e3aafa34ea-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),downcase)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:a4eb3bc4-48a5-4ed2-a74b-ca87a58e90f5	SEDIMENTATION	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:a4eb3bc4-48a5-4ed2-a74b-ca87a58e90f5-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:a4eb3bc4-48a5-4ed2-a74b-ca87a58e90f5	SEDIMENTATION	sedimentation		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:a4eb3bc4-48a5-4ed2-a74b-ca87a58e90f5-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),downcase)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:b3764016-0b5d-48fb-be3e-4f1082cf13e7	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:b3764016-0b5d-48fb-be3e-4f1082cf13e7-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d	SEDIMENTATION	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),stem)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d	SEDIMENTATION	sedimentation		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:b41498cd-6b2b-47e3-afe7-0f05b4c0807d-SEDIMENTATION,skos:prefLabel,(SEDIMENTATION-SEDIMENTATION)@en),downcase)	
SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	GCMD:d324729f-cc0d-4943-8d1a-d38335120c00	SEDIMENTS	sediment		info(label-label,rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en)-rdf(GCMD:d324729f-cc0d-4943-8d1a-d38335120c00-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en),stem)	
SWEET:phenGeolGeomorphology/Weathering	weathering	GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209	WEATHERING	weather		info(label-label,rdf(SWEET:phenGeolGeomorphology/Weathering-weathering,rdfs:label,(weathering-weathering)@en)-rdf(GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209-WEATHERING,skos:prefLabel,(WEATHERING-WEATHERING)@en),stem)	
SWEET:phenGeolGeomorphology/Weathering	weathering	GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209	WEATHERING	weathering		info(label-label,rdf(SWEET:phenGeolGeomorphology/Weathering-weathering,rdfs:label,(weathering-weathering)@en)-rdf(GCMD:b07017e8-d714-45a6-b1fe-8c00230ec209-WEATHERING,skos:prefLabel,(WEATHERING-WEATHERING)@en),downcase)	
SWEET:phenGeolSeismicity/Earthquake	earthquake	GCMD:601d36fc-8171-475c-a1c5-84802aecb77e	EARTHQUAKES	earthquak		info(label-label,rdf(SWEET:phenGeolSeismicity/Earthquake-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:601d36fc-8171-475c-a1c5-84802aecb77e-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
SWEET:phenGeolSeismicity/Earthquake	earthquake	GCMD:a779ee72-d21e-4106-9efa-93e970bc287f	EARTHQUAKES	earthquak		info(label-label,rdf(SWEET:phenGeolSeismicity/Earthquake-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:a779ee72-d21e-4106-9efa-93e970bc287f-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
SWEET:phenGeolSeismicity/Earthquake	earthquake	GCMD:b3406120-9faa-4c00-874e-ce8878ae129f	EARTHQUAKES	earthquak		info(label-label,rdf(SWEET:phenGeolSeismicity/Earthquake-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:b3406120-9faa-4c00-874e-ce8878ae129f-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
SWEET:phenGeolSeismicity/SeismicBodyWave	seismic body wave	GCMD:f66893ce-3ea6-4c52-bc27-bc322a41b748	SEISMIC BODY WAVES	seismic body wav		info(label-label,rdf(SWEET:phenGeolSeismicity/SeismicBodyWave-seismic body wave,rdfs:label,(seismic body wave-seismic body wave)@en)-rdf(GCMD:f66893ce-3ea6-4c52-bc27-bc322a41b748-SEISMIC BODY WAVES,skos:prefLabel,(SEISMIC BODY WAVES-SEISMIC BODY WAVES)@en),stem)	
SWEET:phenGeolSeismicity/SeismicSurfaceWave	seismic surface wave	GCMD:02836842-3d46-46e0-a816-bd2f407f3fb3	SEISMIC SURFACE WAVES	seismic surface wav		info(label-label,rdf(SWEET:phenGeolSeismicity/SeismicSurfaceWave-seismic surface wave,rdfs:label,(seismic surface wave-seismic surface wave)@en)-rdf(GCMD:02836842-3d46-46e0-a816-bd2f407f3fb3-SEISMIC SURFACE WAVES,skos:prefLabel,(SEISMIC SURFACE WAVES-SEISMIC SURFACE WAVES)@en),stem)	
SWEET:phenGeolTectonic/IsostaticRebound	isostatic rebound	GCMD:5e7a091a-894f-423f-a431-ab52cf205311	ISOSTATIC REBOUND	isostatic rebound		info(label-label,rdf(SWEET:phenGeolTectonic/IsostaticRebound-isostatic rebound,rdfs:label,(isostatic rebound-isostatic rebound)@en)-rdf(GCMD:5e7a091a-894f-423f-a431-ab52cf205311-ISOSTATIC REBOUND,skos:prefLabel,(ISOSTATIC REBOUND-ISOSTATIC REBOUND)@en),downcase)	
SWEET:phenGeolTectonic/IsostaticRebound	isostatic rebound	GCMD:5e7a091a-894f-423f-a431-ab52cf205311	ISOSTATIC REBOUND	isostatic rebound		info(label-label,rdf(SWEET:phenGeolTectonic/IsostaticRebound-isostatic rebound,rdfs:label,(isostatic rebound-isostatic rebound)@en)-rdf(GCMD:5e7a091a-894f-423f-a431-ab52cf205311-ISOSTATIC REBOUND,skos:prefLabel,(ISOSTATIC REBOUND-ISOSTATIC REBOUND)@en),stem)	
SWEET:phenGeolTectonic/TectonicProcess	tectonic process	GCMD:99b4792a-9ea3-4756-a4dc-b1b30c946b54	TECTONIC PROCESSES	tectonic process		info(label-label,rdf(SWEET:phenGeolTectonic/TectonicProcess-tectonic process,rdfs:label,(tectonic process-tectonic process)@en)-rdf(GCMD:99b4792a-9ea3-4756-a4dc-b1b30c946b54-TECTONIC PROCESSES,skos:prefLabel,(TECTONIC PROCESSES-TECTONIC PROCESSES)@en),stem)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:08bc1b7d-b27b-43e2-a728-4939efb88f08	VOLCANIC ACTIVITY	volcanic act		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:08bc1b7d-b27b-43e2-a728-4939efb88f08-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),stem)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:08bc1b7d-b27b-43e2-a728-4939efb88f08	VOLCANIC ACTIVITY	volcanic activity		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:08bc1b7d-b27b-43e2-a728-4939efb88f08-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),downcase)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067	VOLCANIC ACTIVITY	volcanic act		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),stem)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067	VOLCANIC ACTIVITY	volcanic activity		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),downcase)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:f342683b-94ee-4ef6-8915-b18a473fafbd	VOLCANIC ACTIVITY	volcanic act		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:f342683b-94ee-4ef6-8915-b18a473fafbd-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),stem)	
SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	GCMD:f342683b-94ee-4ef6-8915-b18a473fafbd	VOLCANIC ACTIVITY	volcanic activity		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en)-rdf(GCMD:f342683b-94ee-4ef6-8915-b18a473fafbd-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en),downcase)	
SWEET:phenGeolVolcano/VolcanicEruption	volcanic eruption	GCMD:06c1281f-e306-4511-bdab-ed6c0694f0f9	VOLCANIC ERUPTIONS	volcanic erupt		info(label-label,rdf(SWEET:phenGeolVolcano/VolcanicEruption-volcanic eruption,rdfs:label,(volcanic eruption-volcanic eruption)@en)-rdf(GCMD:06c1281f-e306-4511-bdab-ed6c0694f0f9-VOLCANIC ERUPTIONS,skos:prefLabel,(VOLCANIC ERUPTIONS-VOLCANIC ERUPTIONS)@en),stem)	
SWEET:phenHelio/Airglow	airglow	GCMD:bf22e55d-fbff-4eaf-8592-68be24e2bc32	AIRGLOW	airglow		info(label-label,rdf(SWEET:phenHelio/Airglow-airglow,rdfs:label,(airglow-airglow)@en)-rdf(GCMD:bf22e55d-fbff-4eaf-8592-68be24e2bc32-AIRGLOW,skos:prefLabel,(AIRGLOW-AIRGLOW)@en),downcase)	
SWEET:phenHelio/Airglow	airglow	GCMD:bf22e55d-fbff-4eaf-8592-68be24e2bc32	AIRGLOW	airglow		info(label-label,rdf(SWEET:phenHelio/Airglow-airglow,rdfs:label,(airglow-airglow)@en)-rdf(GCMD:bf22e55d-fbff-4eaf-8592-68be24e2bc32-AIRGLOW,skos:prefLabel,(AIRGLOW-AIRGLOW)@en),stem)	
SWEET:phenHelio/Aurora	aurora	GCMD:792cf9f0-6d24-4de8-902c-b74e42c74fd3	AURORAE	aurora		info(label-label,rdf(SWEET:phenHelio/Aurora-aurora,rdfs:label,(aurora-aurora)@en)-rdf(GCMD:792cf9f0-6d24-4de8-902c-b74e42c74fd3-AURORAE,skos:prefLabel,(AURORAE-AURORAE)@en),stem)	
SWEET:phenHelio/GeomagneticStorm	geomagnetic storm	GCMD:ed49aea3-c1ce-4522-985b-1b1b2b2c7790	GEOMAGNETIC STORM	geomagnetic storm		info(label-label,rdf(SWEET:phenHelio/GeomagneticStorm-geomagnetic storm,rdfs:label,(geomagnetic storm-geomagnetic storm)@en)-rdf(GCMD:ed49aea3-c1ce-4522-985b-1b1b2b2c7790-GEOMAGNETIC STORM,skos:prefLabel,(GEOMAGNETIC STORM-GEOMAGNETIC STORM)@en),downcase)	
SWEET:phenHelio/GeomagneticStorm	geomagnetic storm	GCMD:ed49aea3-c1ce-4522-985b-1b1b2b2c7790	GEOMAGNETIC STORM	geomagnetic storm		info(label-label,rdf(SWEET:phenHelio/GeomagneticStorm-geomagnetic storm,rdfs:label,(geomagnetic storm-geomagnetic storm)@en)-rdf(GCMD:ed49aea3-c1ce-4522-985b-1b1b2b2c7790-GEOMAGNETIC STORM,skos:prefLabel,(GEOMAGNETIC STORM-GEOMAGNETIC STORM)@en),stem)	
SWEET:phenHelio/Geomagnetism	geomagnetism	GCMD:8f9d66e9-f65d-41c6-9640-90bd3e155bf8	GEOMAGNETISM	geomagnet		info(label-label,rdf(SWEET:phenHelio/Geomagnetism-geomagnetism,rdfs:label,(geomagnetism-geomagnetism)@en)-rdf(GCMD:8f9d66e9-f65d-41c6-9640-90bd3e155bf8-GEOMAGNETISM,skos:prefLabel,(GEOMAGNETISM-GEOMAGNETISM)@en),stem)	
SWEET:phenHelio/Geomagnetism	geomagnetism	GCMD:8f9d66e9-f65d-41c6-9640-90bd3e155bf8	GEOMAGNETISM	geomagnetism		info(label-label,rdf(SWEET:phenHelio/Geomagnetism-geomagnetism,rdfs:label,(geomagnetism-geomagnetism)@en)-rdf(GCMD:8f9d66e9-f65d-41c6-9640-90bd3e155bf8-GEOMAGNETISM,skos:prefLabel,(GEOMAGNETISM-GEOMAGNETISM)@en),downcase)	
SWEET:phenHelio/Geomagnetism	geomagnetism	GCMD:910013d7-1e6a-4d1a-9921-be32d792a290	GEOMAGNETISM	geomagnet		info(label-label,rdf(SWEET:phenHelio/Geomagnetism-geomagnetism,rdfs:label,(geomagnetism-geomagnetism)@en)-rdf(GCMD:910013d7-1e6a-4d1a-9921-be32d792a290-GEOMAGNETISM,skos:prefLabel,(GEOMAGNETISM-GEOMAGNETISM)@en),stem)	
SWEET:phenHelio/Geomagnetism	geomagnetism	GCMD:910013d7-1e6a-4d1a-9921-be32d792a290	GEOMAGNETISM	geomagnetism		info(label-label,rdf(SWEET:phenHelio/Geomagnetism-geomagnetism,rdfs:label,(geomagnetism-geomagnetism)@en)-rdf(GCMD:910013d7-1e6a-4d1a-9921-be32d792a290-GEOMAGNETISM,skos:prefLabel,(GEOMAGNETISM-GEOMAGNETISM)@en),downcase)	
SWEET:phenHelio/MagneticStorm	magnetic storm	GCMD:e453077b-b6f3-44f0-9f3d-4408bf9a69e5	MAGNETIC STORMS	magnetic storm		info(label-label,rdf(SWEET:phenHelio/MagneticStorm-magnetic storm,rdfs:label,(magnetic storm-magnetic storm)@en)-rdf(GCMD:e453077b-b6f3-44f0-9f3d-4408bf9a69e5-MAGNETIC STORMS,skos:prefLabel,(MAGNETIC STORMS-MAGNETIC STORMS)@en),stem)	
